,id,month,pano_id,pt_lat,pt_lng,r_lat,r_lng,year
1214,1067.0,,K5Q9p6QIwwr4QSgOEJlxQg,53.64890746,-2.638760681,53.6488218432,-2.63924512909,
1215,1067.0,,vp7L_CB99otsQ_crtkYuXA,53.64890746,-2.638760681,53.649750293,-2.63886868266,
1216,1067.0,,JB8X8hIcIWmIFQpVBkpCAQ,53.64890746,-2.638760681,53.649665514,-2.63886209818,
1217,1067.0,,_4TRrDl97armrmVV_pc1Dw,53.64890746,-2.638760681,53.6495813015,-2.63885586423,
1218,1067.0,,esQW_aJCAUfXkbY5ClYp4A,53.64890746,-2.638760681,53.647483909,-2.63861086236,
1219,1067.0,,_m_mHbMfrfhVyT07xGKtGw,53.64890746,-2.638760681,53.6473500141,-2.6389943355,
1220,1067.0,,JubVB0loSpDhFM3AdouNeA,53.64890746,-2.638760681,53.6475126792,-2.6381382581,
1221,1067.0,,Vyu2sVk3PGi4cuJ3U8mwzQ,53.64890746,-2.638760681,53.6479344567,-2.63918405762,
1222,1067.0,,KWSKz7T3m3Oomw6KiDaFuA,53.64890746,-2.638760681,53.647404991,-2.63805076662,
1223,1067.0,,MUHE5usjFE9Z-oT-bRcoKw,53.64890746,-2.638760681,53.6479294817,-2.63877555168,
1224,1067.0,,jPAS8TabifO3N-Uoop4u2Q,53.64890746,-2.638760681,53.649053227,-2.63991964585,
1225,1067.0,,ifatj1SMp0k7ReAy09rLZQ,53.64890746,-2.638760681,53.6502643379,-2.63891409646,
1226,1067.0,,H3YdUPa_VqwF323WCb4NiA,53.64890746,-2.638760681,53.647527863,-2.63826905889,
1227,1067.0,,CP4ysxcHujX46b5ohGIu3Q,53.64890746,-2.638760681,53.6489982351,-2.63982239127,
1228,1067.0,,OyX_nOyTulwrwESHCu0nJg,53.64890746,-2.638760681,53.6494899901,-2.64034507805,
1229,1067.0,,reL3qZ-TN-3a5Ska_cwjWg,53.64890746,-2.638760681,53.6489447749,-2.63973040027,
1230,1067.0,,N9nMMbomrUl7SVA92GR_Tw,53.64890746,-2.638760681,53.6501833465,-2.63890542317,
1231,1067.0,,vT1GSxxcZMVdvXvAeM1yMQ,53.64890746,-2.638760681,53.648873219,-2.63959883941,
1232,1067.0,,Mo0Hw0dkFhXqcy1oziUY4Q,53.64890746,-2.638760681,53.6489508545,-2.63894109057,
1233,1067.0,,9GRu96VJYliN3nUEixQ4IA,53.64890746,-2.638760681,53.6488782837,-2.63906258372,
1234,1067.0,,do31GD1YPxgS8DD2OQJK0g,53.64890746,-2.638760681,53.6488690405,-2.63896168054,
1235,1068.0,5,DRdFrTFNg0T7mibzTz-3Fw,53.73073124,-2.662796167,53.7307024424,-2.66275340099,2009
1236,1069.0,5,DkVplc9AeXpVdUvpxcspdw,53.73296907,-2.724957605,53.7332123176,-2.72549721075,2009
1237,1069.0,8,1CsO8giOyXYVGUh-rtcBxQ,53.73296907,-2.724957605,53.7332391299,-2.72543142339,2015
1238,1069.0,7,13Ckf-DQ00oBxcVPeUzPlA,53.73296907,-2.724957605,53.7332318938,-2.7254447819,2016
1239,1069.0,,YAguwcihtj44qWP6KA5mOA,53.73296907,-2.724957605,53.7333011922,-2.72532664353,
1240,1069.0,,ZvDMR8Kyb6nKVjJQjuuhQQ,53.73296907,-2.724957605,53.7333692733,-2.72521249147,
1241,1069.0,,-vJB69hmV1BKtrTxLfzlEA,53.73296907,-2.724957605,53.7331987956,-2.72550434909,
1242,1069.0,,13Ckf-DQ00oBxcVPeUzPlA,53.73296907,-2.724957605,53.7332318938,-2.7254447819,
1243,1069.0,,_iA-gHO0CzrGGrh48pU5HQ,53.73296907,-2.724957605,53.7337574079,-2.72565726252,
1244,1069.0,,P6N6ZXHuEybzVK23kNEvZQ,53.73296907,-2.724957605,53.7331090807,-2.72604799194,
1245,1069.0,,1Ta7pmqmBJ2Tb3Lw6B1m0A,53.73296907,-2.724957605,53.7331167315,-2.72613904783,
1246,1069.0,,BHvs09fwoEGx83J3mtFIGQ,53.73296907,-2.724957605,53.7331474864,-2.72563951917,
1247,1069.0,,LbnjW9flNlX2Glt9_PEg9w,53.73296907,-2.724957605,53.7331276064,-2.72621920303,
1248,1069.0,,rxqWKpRFZDIStRqUdI1Udg,53.73296907,-2.724957605,53.7331825783,-2.72637799189,
1249,1069.0,,w7xwl3eplDUvVQaMpJCkdA,53.73296907,-2.724957605,53.7337310674,-2.72465747566,
1250,1069.0,,ZexegsCfqIAJipcdb2oaYw,53.73296907,-2.724957605,53.7332050002,-2.72642706092,
1251,1069.0,,wf1l9nak6pspbtnZS6IVeQ,53.73296907,-2.724957605,53.7332528452,-2.72653252746,
1252,1069.0,,tLJEyYbSrwSG9J-3zbjIrA,53.73296907,-2.724957605,53.7333052718,-2.72665115597,
1253,1069.0,,sBTUkly44qC11TtFCJWy9A,53.73296907,-2.724957605,53.733842946,-2.72576297179,
1254,1069.0,,VYZ9oOel75mzR-tLcMzZ8w,53.73296907,-2.724957605,53.7341647599,-2.72503483836,
1255,1069.0,,HBGc8wsa1YaBMWsMctnBIA,53.73296907,-2.724957605,53.7326265805,-2.72566319521,
1256,1069.0,,aZca1A_OVfmNZC_a4BNqXw,53.73296907,-2.724957605,53.7333580367,-2.7267795776,
1257,1069.0,,2JaW4k5CaLWBmhXump5Hkw,53.73296907,-2.724957605,53.7334085307,-2.72691193367,
1258,1069.0,,s_wAYimDFfhAvn-NbTdZ9g,53.73296907,-2.724957605,53.7334587206,-2.72704503898,
1259,1069.0,,i00BEjkIW9jGltbs49LbqA,53.73296907,-2.724957605,53.733508605,-2.72717829082,
1260,1069.0,,ZN_LfsPzqyJIjySIAUAmow,53.73296907,-2.724957605,53.7338868811,-2.72589322239,
1261,1069.0,,aEOiNcLDE4A6LcjzrHtZWg,53.73296907,-2.724957605,53.733939377,-2.7246891484,
1262,1069.0,,aXS8fkOhgeH2IrdnXrebKQ,53.73296907,-2.724957605,53.7340149793,-2.72480530754,
1263,1069.0,,GplWeAiFI9CeNHnK6OvxzA,53.73296907,-2.724957605,53.7346244133,-2.72360578591,
1264,1069.0,,16CY8MwYpa6ALIP29AaPxg,53.73296907,-2.724957605,53.7336817564,-2.72368623582,
1265,1069.0,,D_KIPwFL_qEWI4bOcS25vQ,53.73296907,-2.724957605,53.7336364094,-2.72355318513,
1266,1069.0,,x8Iz_72CVCVApwYP56o86g,53.73296907,-2.724957605,53.7335830099,-2.72341085555,
1267,1069.0,,Bgn5is0MGzraF9UGVDDZJA,53.73296907,-2.724957605,53.7335300456,-2.72325735709,
1268,1069.0,,HfQj4qsCea8iV3gyQaRkSg,53.73296907,-2.724957605,53.7318353335,-2.72454877522,
1269,1069.0,,qNLg9IUGoVr6MbSeWYnuVg,53.73296907,-2.724957605,53.7319056007,-2.72465423354,
1270,1069.0,,W_5rJUhG9n0GRe2wk2odMQ,53.73296907,-2.724957605,53.7325027752,-2.72549948099,
1271,1069.0,,-NF_BwRtPlezumy9izUKxg,53.73296907,-2.724957605,53.7325674365,-2.72558174573,
1272,1069.0,,R0R6cFtwmtcg0gfKVS_CDg,53.73296907,-2.724957605,53.7335599838,-2.72731493882,
1273,1069.0,,jvVyqJAZqY5EKajSuWnfjg,53.73296907,-2.724957605,53.7342253076,-2.72622856702,
1274,1069.0,,7r89kqzYmiHda_FBcIpUEg,53.73296907,-2.724957605,53.7343519664,-2.72357537229,
1275,1069.0,,m9960w04EJeUsanzABirGg,53.73296907,-2.724957605,53.734261121,-2.72330843697,
1276,1069.0,,FLG7j-fiiSOsk1uaJj17BA,53.73296907,-2.724957605,53.7316957005,-2.72433774451,
1277,1069.0,,7eewk19uCPuPYkIww5vHwg,53.73296907,-2.724957605,53.7317654365,-2.72444347576,
1278,1069.0,,DX_V1pXkmqVaTQftTSbgsg,53.73296907,-2.724957605,53.7323226015,-2.72526137001,
1279,1069.0,,yaXnn75gkDTcDAFdvE1kgA,53.73296907,-2.724957605,53.732396234,-2.72536090348,
1280,1069.0,,nHUWqi7jmySz8Q7ld5rjbA,53.73296907,-2.724957605,53.7324682976,-2.72545542138,
1281,1069.0,,QMoXTZvnoT2z87vgql7rZQ,53.73296907,-2.724957605,53.7330673446,-2.72580962186,
1282,1069.0,,ZY2-WWS2ylN-HafSxfzSow,53.73296907,-2.724957605,53.733102205,-2.72595686913,
1283,1069.0,,olJQw0Phr2_Xf4ONQM4svg,53.73296907,-2.724957605,53.7343030798,-2.72342369043,
1284,1069.0,,lPrhFppErrftIuQ2Ls8Tzw,53.73296907,-2.724957605,53.7321779081,-2.72505665431,
1285,1069.0,,zZ80HDGpF7qyo9q9MHTYmw,53.73296907,-2.724957605,53.7322500238,-2.72515944756,
1286,1069.0,,tr3oxit7VbC0VX-Ujh2-kg,53.73296907,-2.724957605,53.7340117066,-2.724248003,
1287,1069.0,,JJRyyAHpRl6NovvSiag_7A,53.73296907,-2.724957605,53.7341700884,-2.72406357233,
1288,1069.0,,x_xiAHDJx5SO08f7Qzqq7w,53.73296907,-2.724957605,53.7337423292,-2.72380107841,
1289,1069.0,,zKZbCJ-3oUHAWLGhh2zcMQ,53.73296907,-2.724957605,53.73246657,-2.72691391925,
1290,1069.0,,6ErEZRBwAjL2B3n18zURdQ,53.73296907,-2.724957605,53.7323863217,-2.72698461711,
1291,1069.0,,g8sINdonCLkP9EWbjOHWNA,53.73296907,-2.724957605,53.7340891111,-2.72491425613,
1292,1069.0,,7WXkNMkFGSG-MhWYxb6hCg,53.73296907,-2.724957605,53.7336655587,-2.72475220674,
1293,1069.0,,pMGUixTlq7nTIUbou7RD4g,53.73296907,-2.724957605,53.7338479395,-2.72618122584,
1294,1069.0,,yU9LDC5dHBh1wl9ZlrZ5QA,53.73296907,-2.724957605,53.7343445733,-2.72544650174,
1295,1069.0,,8JWXm2WFCXOgHBCAkTrwKQ,53.73296907,-2.724957605,53.7343262567,-2.72537226545,
1296,1069.0,,Kdvus5De0TXPrBUFIaZkhQ,53.73296907,-2.724957605,53.7336007203,-2.72484857842,
1297,1069.0,,vFqq1OQA4Z_ma7HSA_LJGg,53.73296907,-2.724957605,53.7335348383,-2.72494851201,
1298,1069.0,,Ve83YhwxDht2VnpWIGHPiA,53.73296907,-2.724957605,53.7327940956,-2.72419771158,
1299,1069.0,,YBAzgdg9aeeLuXGSOHcfXQ,53.73296907,-2.724957605,53.732540396,-2.72682140252,
1300,1069.0,,bPmJRXwwLAXhfwy6uF3jkQ,53.73296907,-2.724957605,53.7326075478,-2.72670783836,
1301,1069.0,,XufqRcGxAxk1trxKviVSiA,53.73296907,-2.724957605,53.7334687125,-2.72505219349,
1302,1069.0,,feDATmhhMza6-UTG60bSLQ,53.73296907,-2.724957605,53.7334357095,-2.72510472512,
1303,1069.0,,aJsXhG6kN2UqZ8KBX5O0wA,53.73296907,-2.724957605,53.7327491211,-2.72443658697,
1304,1069.0,,60wuSDkqSusovAPD2pupQA,53.73296907,-2.724957605,53.7323003745,-2.72703848922,
1305,1069.0,,PF21YXLibsUG3ngEDA-MnQ,53.73296907,-2.724957605,53.73221222,-2.72708871288,
1306,1069.0,,lfVkwVOdyw60gOAdCKL6Iw,53.73296907,-2.724957605,53.7326639538,-2.72657553319,
1307,1069.0,,WlS36rbKZ5EBPve0O8sSuA,53.73296907,-2.724957605,53.7326863419,-2.72650567618,
1308,1069.0,,tOZvV3vA4CUsUmYpagv9Bw,53.73296907,-2.724957605,53.7329270523,-2.72623313295,
1309,1069.0,,Lix4tfDtQ3iIyV8E78_1FA,53.73296907,-2.724957605,53.7327032301,-2.72554628439,
1310,1069.0,,9hW7tYiQL9vy79WS9w98AA,53.73296907,-2.724957605,53.7326770031,-2.72575930751,
1311,1069.0,,JuklgunGNVc8RUXhbsNpvg,53.73296907,-2.724957605,53.7327411603,-2.7261972068,
1312,1069.0,,vElOmmX4ZaM62ZflJ5kj2A,53.73296907,-2.724957605,53.7327324278,-2.72627653707,
1313,1069.0,,79QbxO7-QdY-BJVQf7babw,53.73296907,-2.724957605,53.7328007964,-2.7261753479,
1314,1069.0,,S6xjhVEsVKJG3b7YgGTilQ,53.73296907,-2.724957605,53.7330135656,-2.72617084451,
1315,1069.0,,rvoOE8k61uV5PdQZzGwjnw,53.73296907,-2.724957605,53.7328132007,-2.72559134851,
1316,1069.0,,XAWkwBeP3AG5d6fbJyNuzw,53.73296907,-2.724957605,53.7328684395,-2.72569277488,
1317,1069.0,,fw-Pgzh1jOcC5qUOYLHkMw,53.73296907,-2.724957605,53.7327597532,-2.72594666821,
1318,1069.0,,kH2FRmBSP-hUhk3p2QFIpg,53.73296907,-2.724957605,53.732749344,-2.72611442363,
1319,1069.0,,7xtKk8rOJWOE-UC793mYvg,53.73296907,-2.724957605,53.7329138431,-2.72567788951,
1320,1069.0,,ryEHEBO_78deJCmen6ZTKg,53.73296907,-2.724957605,53.733037106,-2.72575205486,
1321,1070.0,5,V6LZtraoxh4bLHK9zkr42Q,53.66522039,-2.639533177,53.6652206763,-2.63956475392,2009
1322,1070.0,6,VLOKFzmzGkLlkDRuZyvZjw,53.66522039,-2.639533177,53.6652393348,-2.63956148482,2014
1323,1070.0,,VLOKFzmzGkLlkDRuZyvZjw,53.66522039,-2.639533177,53.6652393348,-2.63956148482,
1324,1070.0,,USt4-EJHfbiC-gRJXMgjQA,53.66522039,-2.639533177,53.6652791614,-2.63963315635,
1325,1070.0,,T43oaxabeTsyYEmHXzIDyw,53.66522039,-2.639533177,53.6651466787,-2.63953094121,
1326,1070.0,,8P5Loi2c4kcWKYkOZuAlBw,53.66522039,-2.639533177,53.6652872731,-2.63957896349,
1327,1070.0,,8Y9UuaOsdX0Fz0eUp3T-tg,53.66522039,-2.639533177,53.6653796256,-2.6396046487,
1328,1070.0,,-0TKem83oCis20FehGfW7A,53.66522039,-2.639533177,53.665055282,-2.63950647301,
1329,1070.0,,TRZ04TKn43ekPpBi_l51lw,53.66522039,-2.639533177,53.6656798059,-2.63967442774,
1330,1070.0,,82yUnhGvtxGT3luVmsxM4w,53.66522039,-2.639533177,53.6655651651,-2.63964407319,
1331,1070.0,,N3LUKWJ0YyzN-JSmGtCrug,53.66522039,-2.639533177,53.6654686504,-2.6396228287,
1332,1070.0,,cndLeY7jWzf2j1tAD72OHw,53.66522039,-2.639533177,53.6649659705,-2.63948378908,
1333,1070.0,,qHzM3ww9DUXr7p0OQYVmtg,53.66522039,-2.639533177,53.6657407792,-2.63970542383,
1334,1070.0,,Z4m-JU8IFkRh7aiV98Qr2A,53.66522039,-2.639533177,53.6646997398,-2.63946577744,
1335,1070.0,,pqCHBMF7tuxXDZD2A07uMQ,53.66522039,-2.639533177,53.6648775367,-2.6394608948,
1336,1070.0,,vhRP5ajkacPLPWDFipeL3w,53.66522039,-2.639533177,53.6660567201,-2.63974743349,
1337,1070.0,,LcEMDVMIDGQ4EVCpX-E8_w,53.66522039,-2.639533177,53.664796686,-2.63943946553,
1338,1070.0,,gN8d7RIV4ao9abXU5pPU-g,53.66522039,-2.639533177,53.6661701996,-2.63975176066,
1339,1070.0,,ru82Ae6F6oSYv-n_UNKSdg,53.66522039,-2.639533177,53.6663770022,-2.63979593038,
1340,1070.0,,ucHuoUoqvFqITSwbwjDHiw,53.66522039,-2.639533177,53.6663715723,-2.63967222456,
1341,1070.0,,4dRKM0DZlBKxeSop1w1omw,53.66522039,-2.639533177,53.6642356703,-2.63887298451,
1342,1070.0,,lEXPxxoJPOpQz3tZ_uKXXA,53.66522039,-2.639533177,53.6641917609,-2.63984776095,
1343,1070.0,,N5grjktLIuA9SsG9mpzIFA,53.66522039,-2.639533177,53.6646739232,-2.63953536722,
1344,1070.0,,AMPb6WJ3wMKYAmF7-keooA,53.66522039,-2.639533177,53.6658765278,-2.63980111528,
1345,1070.0,,aBcyP0F2GudH3e9qLNAPHQ,53.66522039,-2.639533177,53.665951031,-2.63975768645,
1346,1070.0,,HQLDDTPHPkrLbgWxQV7FEg,53.66522039,-2.639533177,53.6658139425,-2.63978897448,
1347,1071.0,3,KfT7AbljEV-7kwqZhfDrwA,53.70149199,-2.68130153,53.7015210465,-2.68130940844,2009
1348,1071.0,,T9jrlUg6fSfHWH4SfqiDmA,53.70149199,-2.68130153,53.7015275128,-2.68118034479,
1349,1071.0,,KfT7AbljEV-7kwqZhfDrwA,53.70149199,-2.68130153,53.7015210465,-2.68130940844,
1350,1071.0,,4J36TjgIp0KicRF_o9P_wQ,53.70149199,-2.68130153,53.7015173479,-2.68102589014,
1351,1071.0,,-TCd-bBYB-1w3tOGtW6xCg,53.70149199,-2.68130153,53.7014700315,-2.6815551547,
1352,1071.0,,AeK_tlw7_Zn96VVesvMd8Q,53.70149199,-2.68130153,53.7014341922,-2.68167393262,
1353,1071.0,,K_DkhCuZn2GI81h3X96VMg,53.70149199,-2.68130153,53.7016953558,-2.68147658167,
1354,1071.0,,SbTs-9CK7Pmw7Wyr8L9b5g,53.70149199,-2.68130153,53.7014937678,-2.68089291774,
1355,1071.0,,5a63J0VWOZ2POAe80nO6zA,53.70149199,-2.68130153,53.701785711,-2.68145836159,
1356,1071.0,,1efYS8F6MkbjNqYeJ0Gzuw,53.70149199,-2.68130153,53.7013986829,-2.68181946463,
1357,1071.0,,h5p1CWBY7a06KW2K9_ETrw,53.70149199,-2.68130153,53.7018797914,-2.68143558488,
1358,1071.0,,jMnK9dfATHu46sjakazCsA,53.70149199,-2.68130153,53.701975028,-2.68141114925,
1359,1071.0,,fb6h9f4_uoxB_zx14JqqMA,53.70149199,-2.68130153,53.7014004292,-2.68074705936,
1360,1071.0,,Tk2Kx_8HNy8JNPioxw_xGg,53.70149199,-2.68130153,53.7013081246,-2.68079177419,
1361,1071.0,,AhmMIRvVKHWIgPND__RtGQ,53.70149199,-2.68130153,53.7013783223,-2.68197702113,
1362,1071.0,,zf145SZ_29JVITPovyHtHA,53.70149199,-2.68130153,53.7013719661,-2.68212765128,
1363,1071.0,,UK11rwiWJII-EODL9F_inA,53.70149199,-2.68130153,53.7020674032,-2.68138305287,
1364,1071.0,,jEcrsQkhbGCu0FiLoz7lXw,53.70149199,-2.68130153,53.7021567279,-2.68136051945,
1365,1071.0,,WPX4HOXa3kag0VDhjLnRag,53.70149199,-2.68130153,53.7012589586,-2.68232045067,
1366,1071.0,,F77tHooJKDqRN0bbMh2OoA,53.70149199,-2.68130153,53.7013397137,-2.68227820836,
1367,1071.0,,MOa3inh0Kar3qket1ELd-g,53.70149199,-2.68130153,53.7014544956,-2.68234603769,
1368,1071.0,,rxpCg5BVoZ3FhzB2E1aiLQ,53.70149199,-2.68130153,53.7016152879,-2.68147853737,
1369,1071.0,,-lTXUlOvwaDi6dl9OxUlAQ,53.70149199,-2.68130153,53.7022441251,-2.68134468622,
1370,1071.0,,O8N5CBRlCWWbExg1TX8lLg,53.70149199,-2.68130153,53.7016224975,-2.68042148144,
1371,1071.0,,28OUtD7CGMGse95tQOxLLg,53.70149199,-2.68130153,53.7016965117,-2.68235021435,
1372,1071.0,,74oZSOjJPEvTO-DWurKoDA,53.70149199,-2.68130153,53.7016163236,-2.68234715301,
1373,1071.0,,gOFwsZ4BYFwdhcBowQT0ew,53.70149199,-2.68130153,53.7018611602,-2.68235358379,
1374,1071.0,,DMTBUIrikUFHuyI-fbxq2w,53.70149199,-2.68130153,53.7009527958,-2.68228057072,
1375,1071.0,,f9feTLKDziiUK2N7WJTeyA,53.70149199,-2.68130153,53.70103583,-2.68230286943,
1376,1071.0,,wgq6DSHXHBMa8oKI7tpv1A,53.70149199,-2.68130153,53.7013869837,-2.68230808195,
1377,1071.0,,OUC0lK9yr05InXg4nIsJ0g,53.70149199,-2.68130153,53.7017552207,-2.67951023694,
1378,1071.0,,_Ts3UK7b2Loz7Y7ZdK-wPQ,53.70149199,-2.68130153,53.7016756881,-2.67954734725,
1379,1071.0,,uOwJ8VQtdDunIRMCLDUH3g,53.70149199,-2.68130153,53.7015930734,-2.67958531758,
1380,1071.0,,kJcy7Nse3xiJYTqc_mCV_Q,53.70149199,-2.68130153,53.7015058271,-2.67962153181,
1381,1071.0,,D1-cHrOXSxCHDCmVpObNcA,53.70149199,-2.68130153,53.7016173359,-2.68057970975,
1382,1071.0,,r9vdV4iarVrzgNJeYMZMRQ,53.70149199,-2.68130153,53.7015150488,-2.6807406895,
1383,1071.0,,qUzLpIq8V8wIdWa_kMpmjQ,53.70149199,-2.68130153,53.7015031136,-2.68143814292,
1384,1071.0,,056R5LhqU6FHsI0MoAYxRA,53.70149199,-2.68130153,53.7011138089,-2.68231618749,
1385,1071.0,,C2HOgLevFJURuj0XKQVIqA,53.70149199,-2.68130153,53.7017768486,-2.6823533511,
1386,1071.0,,odED_beuiKtuODICPjrBQg,53.70149199,-2.68130153,53.7018341215,-2.67947199273,
1387,1071.0,,J3QZewovhTHG2KxS7P2law,53.70149199,-2.68130153,53.7009644535,-2.68096527114,
1388,1071.0,,LsRjJxxfrv-4iUPHpoz6cA,53.70149199,-2.68130153,53.7008922107,-2.68099976849,
1389,1071.0,,nn2pDxgFnAUH6lvaGE3yOw,53.70149199,-2.68130153,53.7013586329,-2.67966533945,
1390,1071.0,,hoxqaYbx9GJWPF-1cX4j2g,53.70149199,-2.68130153,53.7008196839,-2.68103410144,
1391,1071.0,,1vzwmfYw9chvLQjhSHQ_Sg,53.70149199,-2.68130153,53.7007465994,-2.68107184807,
1392,1071.0,,__L21YY7yuQD_buHVUb_9Q,53.70149199,-2.68130153,53.7005529974,-2.68228831234,
1393,1071.0,,mB5jPcoecsGUqrfHwfxBHw,53.70149199,-2.68130153,53.7019518597,-2.68235372571,
1394,1071.0,,fAo9dPuiilcpooCx4TcpQw,53.70149199,-2.68130153,53.7021705259,-2.6842359782,
1395,1071.0,,cVOxAHWmF_0Xjt60Sv1z0w,53.70149199,-2.68130153,53.7006727465,-2.68111152684,
1396,1071.0,,aJ2VlzCNa6a8pJWyyO6TQQ,53.70149199,-2.68130153,53.7011232842,-2.68286480555,
1397,1071.0,,YePJb5q_304lL62I8xCz7w,53.70149199,-2.68130153,53.7011346675,-2.68286873308,
1398,1071.0,,8ahAJaqSi1j_WPGMkDEW1A,53.70149199,-2.68130153,53.7012893133,-2.68347748313,
1399,1071.0,,OG6H2HtGR1-v-BANrKHb6w,53.70149199,-2.68130153,53.7013291787,-2.68360719397,
1400,1071.0,,TCVrVg4DXFIQIGlOSTTEKw,53.70149199,-2.68130153,53.701571042,-2.68010356393,
1401,1071.0,,S9WXKyagyMc-CTrYZpN9BQ,53.70149199,-2.68130153,53.7011821518,-2.68231974879,
1402,1071.0,,ABg0ndtdtli-4Za3CA86vg,53.70149199,-2.68130153,53.7015466632,-2.67996422503,
1403,1071.0,,-eSHgvA4s7zLHOBuICkdDA,53.70149199,-2.68130153,53.7013512173,-2.68225553241,
1404,1071.0,,wfYmpU8c3Qx7NpgWRcXLog,53.70149199,-2.68130153,53.7015995627,-2.68027437623,
1405,1071.0,,SuXFr46fcor3z38OD_lkOQ,53.70149199,-2.68130153,53.7010354737,-2.68093142394,
1406,1071.0,,af4FVTeqCWi4tAp2bX1KhQ,53.70149199,-2.68130153,53.7012844253,-2.67973148102,
1407,1071.0,,3Dp5eKLz1yhLjrR7shYaIg,53.70149199,-2.68130153,53.7012069801,-2.67977177377,
1408,1071.0,,X08X2ZtzhRlA8y9p9ZS_rA,53.70149199,-2.68130153,53.7011060773,-2.68089490451,
1409,1071.0,,4vk4V_VdussXw13gwIkjpQ,53.70149199,-2.68130153,53.7016115814,-2.68066702902,
1410,1071.0,,7vJf_T9pE4yECbExlQh1NA,53.70149199,-2.68130153,53.7015214531,-2.68148887883,
1411,1071.0,,j2rY4yu7SgQWTdIHaVC68Q,53.70149199,-2.68130153,53.7015368334,-2.68148174483,
1412,1071.0,,TUF7Ow2e25LwmyF3EjD1ew,53.70149199,-2.68130153,53.7012106332,-2.6808415928,
1413,1071.0,,JdlX-3ajM79SYdQ3XUBZ0w,53.70149199,-2.68130153,53.7014993076,-2.68077759788,
1414,1072.0,3,kl9DdwMSXXPGRzQW2spChQ,53.72352118,-2.795849474,53.723395704,-2.79536268831,2009
1415,1072.0,,kl9DdwMSXXPGRzQW2spChQ,53.72352118,-2.795849474,53.723395704,-2.79536268831,
1416,1072.0,,PE3G7rJEitIGmVTnhDanTA,53.72352118,-2.795849474,53.7232908163,-2.79537020414,
1417,1072.0,,uFfliXpl1hsmBKJv0cu7Wg,53.72352118,-2.795849474,53.7234709542,-2.79524782453,
1418,1072.0,,qzHFJw3-pTpnL-y_9ugSFw,53.72352118,-2.795849474,53.7232412701,-2.7952099944,
1419,1072.0,,XdBr8L1RTozNU-p1rbk6Eg,53.72352118,-2.795849474,53.7232358217,-2.79506381622,
1420,1072.0,,f9umTgRq28GhtDkxocshIA,53.72352118,-2.795849474,53.7232768307,-2.79535104443,
1421,1072.0,,rnf6yxeVKLaTyLb9GsTYpg,53.72352118,-2.795849474,53.7232608275,-2.79492146252,
1422,1072.0,,cbOLcC2qEMF-6IwqUJCInA,53.72352118,-2.795849474,53.7232711238,-2.79476177989,
1423,1072.0,,YNMn11f3ydVcqKcR8WZ5Vw,53.72352118,-2.795849474,53.7232789655,-2.79459930443,
1424,1072.0,,82qEy08BhXz07MPgqZZQGg,53.72352118,-2.795849474,53.7232847201,-2.79444421608,
1425,1072.0,,zROlOoxrusOb2Hh32LXy2w,53.72352118,-2.795849474,53.7232944921,-2.79426731076,
1426,1072.0,,g5tgtz_diOKN5xasIW-f1g,53.72352118,-2.795849474,53.7233212901,-2.79367783345,
1427,1072.0,,G-gimJ5ak7bcyNxBSd665Q,53.72352118,-2.795849474,53.7232925875,-2.79380451504,
1428,1072.0,,HqV3NEKRZst-2vnGA_1g6A,53.72352118,-2.795849474,53.7232801768,-2.79396470271,
1429,1072.0,,FKbEDJo8IUcxJV-0Uhobyw,53.72352118,-2.795849474,53.7234195448,-2.7927936894,
1430,1072.0,,XzG3QrdBBYukvum1AjihOQ,53.72352118,-2.795849474,53.7233788389,-2.79292092464,
1431,1072.0,,vG-uOZmnzi6dohMVA-j3ag,53.72352118,-2.795849474,53.7233617594,-2.79309949202,
1432,1072.0,,HkAFWpu3zZlt2oPDOOospw,53.72352118,-2.795849474,53.7233500877,-2.79324974526,
1433,1072.0,,-GnPxQyf7CVCWkM55oLIYQ,53.72352118,-2.795849474,53.7233411949,-2.79339347375,
1434,1072.0,,bwuCRdWhNUyRYQz5o_D8VQ,53.72352118,-2.795849474,53.7239311452,-2.79576268311,
1435,1073.0,3,yk11Y1fzMsNFGW9dWYHfIg,53.7038041,-2.6814415,53.7038658318,-2.68142454679,2009
1436,1073.0,,yk11Y1fzMsNFGW9dWYHfIg,53.7038041,-2.6814415,53.7038658318,-2.68142454679,
1437,1073.0,,qybo9d5xOgQVEYKbLXAWSA,53.7038041,-2.6814415,53.7037627162,-2.68143966487,
1438,1073.0,,oCHQlp4P5OKrLNfZ1lNJEQ,53.7038041,-2.6814415,53.7037367558,-2.68144070715,
1439,1073.0,,tBAPNfUxOrDB_2NVEkb7Ww,53.7038041,-2.6814415,53.7039362342,-2.68140946868,
1440,1073.0,,CEiq9tk1Emg-f_LJfioYmw,53.7038041,-2.6814415,53.7039603687,-2.68140416057,
1441,1073.0,,xfafh2ntNGo8RvqP-2R4Iw,53.7038041,-2.6814415,53.7036195096,-2.68145085843,
1442,1073.0,,c8seEdiPmix6krFXpchPBA,53.7038041,-2.6814415,53.7040077573,-2.68176649676,
1443,1073.0,,rG2xBBPeCtZbjcKZK0897Q,53.7038041,-2.6814415,53.703977819,-2.68148421377,
1444,1073.0,,Vw6kCOTVzhIV8N41r8OO_g,53.7038041,-2.6814415,53.7040462984,-2.68138849645,
